ccaa;gender;diputado;grupo;partido;provincia;legislatura;cargo;handle;;twitter account;;Partido gobierno autonomico;gobierno_auto;gobierno_central;
NAV;1;Alemán Arrastio, Virginia;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Altuna Ochotorena, Cristina;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Anaut Peña, David;GP Bildu;Bildu;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Araiz Flamarique, Adolfo;GP Bildu;Bildu;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;AdolfoAraiz;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Aramburu Bergua, Isabel;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Aranoa Astigarraga, Miren;GP Bildu;Eusko Alkartasuna;NAVARRA;IX;;;;mirenaranoa;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Arizcuren Pola, Óscar;GP UPN;UPN;NAVARRA;IX;Secretario Segundo;;;oscarnoain;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Aznárez Igarza, Ainhoa;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;Presidenta del Parlamento;;;ainhoaaznarEZ;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Barcos Berruezo, Uxue;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;uxuebarkos;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Beltrán Villalba, Ana María;GP PP;PP;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;abeltran_ana;;GeroaBai - EH-Bildu - I-E;0;1;
NAV;0;Buil García, Mikel;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;MikelBuil;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Carrillo Suarez, Fanny Cecilia;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Casado Oliver, Luis;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Castiella Imaz, Jokin;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;JokinCastiella;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Catalán Higueras, Alberto;GP UPN;UPN;NAVARRA;IX;Vicepresidente segundo;;;albertocatalanh;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Chivite Navascués, María Victoria;GP PSN;PSOE;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;mavichina;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Couso Chamarro, Carlos;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Doménech Linde, Mónica;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;De Simón Caballero, María Luisa;GP Izquierda-Ezquerra;Izquierda-Ezquerra;NAVARRA;IX;;;;marisadesimon;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Ganuza Bernaola, Begoña;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;García Adanero, Carlos;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Fernández de Garayalde Lazkano Sala, María Asunción;GP Bildu;Bildu;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Esparza Abaurrea, José Javier;GP UPN;UPN;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;JavierJesparza;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Eraso Salazar, Rafael;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;RafaelEraso;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;García Jiménez, Javier;GP PP;PP;NAVARRA;IX;;;;javiergar_;;GeroaBai - EH-Bildu - I-E;0;1;
NAV;1;García Malo, Maribel;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Garmendia Pérez, Guzmán Miguel;GP PSN;PSN;NAVARRA;IX;;;;guzmangarmendia;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Gimeno Gurpegui, Carlos;GP PSN;PSN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Hualde Iglesias, Unai;GP Geroa Bai;EAJ-PNV;NAVARRA;IX;Vicepresidente primero;;;unaihualde;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Iriarte López, Iñaki;GP UPN;UPN;NAVARRA;IX;;;;inaki_iriarte;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Izurdiaga Osinaga, Aranzazu;GP Bildu;Bildu;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Jurío Macaya, María Inmaculada;GP PSN;PSN;NAVARRA;IX;;;;ijurioma;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Korres Bengoetxea, María Esther;GP Bildu;Bildu;NAVARRA;IX;;;;KorresBengoe;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Leuza García, Patxi;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;patxileuza;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Martínez Urionabarrenetxea, Koldo;GP Geroa Bai;Geroa Bai;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;komaur;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Medina Santos, Nuria;GP PSN;PSN;NAVARRA;IX;;;;nmsantos78;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Nuin Moreno, José Miguel;GP Izquierda-Ezquerra;Izquierda-Ezquerra;NAVARRA;IX;Portavoz del Grupo Parlamentario;;;josemiguelnuin;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Pérez Ruano, Laura Lucía;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;;;;laperua;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Ramírez Erro, Maiorga;GP Bildu;Eusko Alkartasuna;NAVARRA;IX;Secretario Primero;;;MarorgaRamirez;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Ruiz Jaso, Bakartxo;GP Bildu;Bildu;NAVARRA;IX;;;;BakartxoR;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;1;Ruiz López, M.ª Concepción;GP PSN;PSN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Sáez Barrao, María Teresa;GP Podemos-Ahal Dugu;Podemos;NAVARRA;IX;;;;TereSaezBarrao;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;San Martín Aniz, Ana;GP UPN;UPN;NAVARRA;IX;;;;martin_aniz;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Sánchez de Muniáin Lacasia, Juan Luis;GP UPN;UPN;NAVARRA;IX;;;;;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;1;Satrústegui Marturet, Consuelo;GP Geroa Bai;Geroa Bai;NAVARRA;IX;;;;CsSatrustegui;;GeroaBai - EH-Bildu - I-E;1;0;
NAV;0;Sayas López, Sergio;GP UPN;UPN;NAVARRA;IX;;;;sergiosayas;;GeroaBai - EH-Bildu - I-E;0;0;
NAV;0;Zarraluqui Ortigosa, Luis;GP UPN;UPN;NAVARRA;IX;;;;LZ_mipio;;GeroaBai - EH-Bildu - I-E;0;0;
CANT;1;Abascal Diego, Silvia;GP Socialista;PSOE;CANTABRIA;IX;;;;silvisaes;;PRC-PSOE;1;0;
CANT;0;Albalá Bolado, Luis Carlos;GP Popular;PP;CANTABRIA;IX;;;;lcAlbala;;PRC-PSOE;0;1;
CANT;1;Beitia Vila, Ruth;GP Popular;PP;CANTABRIA;IX;;;;Ruthypeich;;PRC-PSOE;0;1;
CANT;0;Blanco Gómez, Juan Guillermo;GP Regionalista;PRC;CANTABRIA;IX;;;;GuillermOngayo;;PRC-PSOE;1;0;
CANT;0;Blanco Gutiérrez, José Ramón;GP Podemos;PODEMOS Cantabria;CANTABRIA;IX;;;;jr_blanco_;;PRC-PSOE;0;0;
CANT;0;Bolado Donis, Alberto;GP Podemos;PODEMOS Cantabria;CANTABRIA;IX;Secretario 1º de la Mesa;;;albertobolado;;PRC-PSOE;0;0;
CANT;0;Calderón Ciriza, Ildefonso;GP Popular;PP;CANTABRIA;IX;;;;ildecalderon;;PRC-PSOE;0;1;
CANT;0;Carrancio Dulanto, Juan Ramón;GP Mixto;Ciudadanos;CANTABRIA;IX;Secretario 2º de la Mesa;;;JRCarrancio;;PRC-PSOE;0;0;
CANT;0;Casal Guillén, Víctor;GP Socialista;PSOE;CANTABRIA;IX;Portavoz del Grupo Parlamentario;;;Vcasal;;PRC-PSOE;1;0;
CANT;0;Corral Díez del Corral, Guillermo José del;GP Socialista;PSOE;CANTABRIA;IX;;;;gdcmolledo;;PRC-PSOE;1;0;
CANT;1;Díaz Fernández, Rosa Carmen;GP Regionalista;PRC;CANTABRIA;IX;;;;rcdiazfer73;;PRC-PSOE;1;0;
CANT;1;Díaz Tezanos, Rosa Eva;GP Socialista;PSOE;CANTABRIA;IX;;;;EvaDiazTezanos;;PRC-PSOE;1;0;
CANT;0;Diego Palacios, Juan Ignacio;GP Popular;PP;CANTABRIA;IX;;;;;;PRC-PSOE;0;1;
CANT;0;Fernández Fernández, Luis Fernando;GP Regionalista;PRC;CANTABRIA;IX;;;;FeFe_PRC;;PRC-PSOE;1;0;
CANT;0;Fernandez García, Íñigo;GP Popular;PP;CANTABRIA;IX;;;;ifedezg;;PRC-PSOE;0;1;
CANT;0;Fernández Viadero, José Miguel;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Fernández Viaña, Paula;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;0;Gómez González, Rubén;GP Mixto;Ciudadanos;CANTABRIA;IX;Portavoz del Grupo Parlamentario;;;rubn_gomz;;PRC-PSOE;0;0;
CANT;1;Gorostiaga Saiz, María Dolores;GP Socialista;PSOE;CANTABRIA;IX;Presidenta de la Mesa;;;lolagorostiaga;;PRC-PSOE;1;0;
CANT;0;Hernando García, Pedro José;GP Regionalista;PRC;CANTABRIA;IX;Portavoz del Grupo Parlamentario;;;;;PRC-PSOE;1;0;
CANT;0;Igual Ortiz, José Manuel;GP Popular;PP;CANTABRIA;IX;;;;OrtizIgual;;PRC-PSOE;0;1;
CANT;1;Lombó Gutiérrez, Marina;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Mazas Pérez-Oleaga, Cristina;GP Popular;PP;CANTABRIA;IX;;;;;;PRC-PSOE;0;1;
CANT;0;Mazón Ramos, José María;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Méndez Sáinz-Maza, Ana Isabel;GP Socialista;PSOE;CANTABRIA;IX;;;;chabelamendez;;PRC-PSOE;1;0;
CANT;1;Noceda Llano, María Teresa;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Obregón Abascal, Ana;GP Regionalista;PRC;CANTABRIA;IX;;;;AnaObregonAbasc;;PRC-PSOE;1;0;
CANT;1;Ordóñez López, Verónica;GP Podemos;PODEMOS Cantabria;CANTABRIA;IX;Portavoz del Grupo Parlamentario;;;Verito_OL;;PRC-PSOE;0;0;
CANT;0;Ortiz Uriarte, Francisco;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;0;Palacio García, Miguel Ángel;GP Socialista;PSOE;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;0;Recio Esteban, Santiago;GP Popular;PP;CANTABRIA;IX;;;;RecioSantiago;;PRC-PSOE;0;1;
CANT;0;Revilla Roiz, Miguel Ángel;GP Regionalista;PRC;CANTABRIA;IX;;;;RevillaMiguelA;;PRC-PSOE;1;0;
CANT;0;Rodríguez Argüeso, Francisco Javier;GP Popular;PP;CANTABRIA;IX;;;;;;PRC-PSOE;0;1;
CANT;1;Ruiz García, María Matilde;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;0;Ruiz Ruiz, Ramón;GP Socialista;PSOE;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Sáenz de Buruaga Gómez, María José;GP Popular;PP;CANTABRIA;IX;Vicepresidenta 2ª de la Mesa;;;mjburuaga;;PRC-PSOE;0;1;
CANT;0;Sainz Ruiz, Ángel;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;0;Serna Hernáiz, Íñigo Joaquín de la;GP Popular;PP;CANTABRIA;IX;;;;idlserna;;PRC-PSOE;0;1;
CANT;0;Sierra González, Rafael de la;GP Regionalista;PRC;CANTABRIA;IX;;;;;;PRC-PSOE;1;0;
CANT;1;Toribio Ruiz, María Mercedes;GP Popular;PP;CANTABRIA;IX;;;;;;PRC-PSOE;0;1;
CANT;1;Urrutia de los Mozos, María Isabel;GP Popular;PP;CANTABRIA;IX;;;;misabelurrutia;;PRC-PSOE;0;1;
CANT;1;Valdés Huidobro, María Rosa;GP Regionalista;PRC;CANTABRIA;IX;Vicepresidenta 1ª de la Mesa;;;;;PRC-PSOE;1;0;
CANT;0;Van den Eynde Ceruti, Eduardo;GP Popular;PP;CANTABRIA;IX;Portavoz del Grupo Parlamentario;;;eduardo_eynd;;PRC-PSOE;0;1;
